Preco_Seguro,Fabricante,Modelo,Ano,Categoria,Interior_Couro,Tipo_Combustivel,Volume_Motor,Quilometragem,Cilindros,Tipo_Cambio,Tracao_Rodas,Portas,Rodas,Cor,Airbag
7213,SUBARU,FORESTER,2002,HATCHBACK,NÃO,CNG,2,120000,4.0,AUTOMATICO,4x4,04,DIREITA,PRATA,6
27065,HYUNDAI,ELANTRA,2015,SEDAN,SIM,GASOLINA,16,104900,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
18826,HYUNDAI,ELANTRA,2012,SEDAN,SIM,GASOLINA,16,132000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
17876,VOLKSWAGEN,JETTA,2015,SEDAN,NÃO,GASOLINA,14,50950,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,10
10663,HONDA,FIT,2011,HATCHBACK,NÃO,HIBRIDO,13,136000,4.0,VARIADO,FRENTE,04,DIREITA,PRATA,6
6899,NISSAN,SKYLINE,2001,SEDAN,NÃO,GASOLINA,25,144000,6.0,TIPTRONIC,TRASEIRA,04,DIREITA,AZUL,6
13956,HYUNDAI,SONATA LIMITED,2013,SEDAN,SIM,GASOLINA,20,109591,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL CLARO,8
27654,HYUNDAI,ELANTRA,2015,SEDAN,SIM,GASOLINA,16,68201,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
10663,HONDA,INSIGHT,2009,HATCHBACK,NÃO,HIBRIDO,13,137000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
18817,VOLKSWAGEN,JETTA,2012,SEDAN,SIM,GASOLINA,20,138000,4.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,10
1568,CHEVROLET,EQUINOX,2011,JEEP,SIM,GASOLINA,24,80000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
5645,MERCEDES-BENZ,E 220,1997,SEDAN,NÃO,DIESEL,22,296376,4.0,MANUAL,TRASEIRA,04,ESQUERDA,PRETO,4
13231,SSANGYONG,ACTYON,2011,SEDAN,SIM,DIESEL,2,303000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
13172,HYUNDAI,SONATA,2016,SEDAN,SIM,LPG,2,369695,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,LARANJA,4
8781,FIAT,500,2013,HATCHBACK,SIM,GASOLINA,14,123163,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,0
3293,CHEVROLET,IMPALA,2018,SEDAN,SIM,GASOLINA,36,71194,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
20071,MITSUBISHI,OUTLANDER,2012,JEEP,NÃO,GASOLINA,2,176352,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,BRANCO,11
24123,SSANGYONG,KORANDO,2014,JEEP,SIM,DIESEL,2,162169,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,DOURADO,4
2500,SUBARU,FORESTER,2001,UNIVERSAL,NÃO,GASOLINA,2,180000,4.0,MANUAL,4x4,04,ESQUERDA,PRATA,2
17249,TOYOTA,PRIUS,2015,HATCHBACK,NÃO,HIBRIDO,18,205338,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,0
2352,TOYOTA,COROLLA,2018,SEDAN,SIM,GASOLINA,18,31176,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
15718,SSANGYONG,REXTON,2010,JEEP,SIM,DIESEL,27,246600,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
13291,TOYOTA,PRIUS,2012,SEDAN,SIM,HIBRIDO,18,198400,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,0
13172,TOYOTA,CAMRY ᲰᲘᲑᲠᲘᲓᲘ,2008,SEDAN,NÃO,HIBRIDO,24,192000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRATA,12
36065,JEEP,GRAND CHEROKEE,2011,JEEP,NÃO,GASOLINA,36,103000,6.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,10
21953,FORD,C-MAX,2015,HATCHBACK,SIM,HIBRIDO,2,124000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,CINZA,12
23521,FORD,TRANSIT,1996,MICROBUS,NÃO,DIESEL,25,123000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,BRANCO,2
17249,HONDA,FIT,2014,SEDAN,NÃO,HIBRIDO,15,127000,4.0,TIPTRONIC,FRENTE,04,DIREITA,PRATA,6
18817,BMW,X5 E70,2008,JEEP,SIM,GASOLINA,48,272000,8.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,10
54568,LEXUS,GX 470,2013,JEEP,SIM,GASOLINA,46,202651,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
12544,FORD,TRANSIT,2001,MICROBUS,NÃO,DIESEL,20,149000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRETO,12
1254,TOYOTA,HIGHLANDER,2013,JEEP,SIM,GASOLINA,35,202861,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRATA,12
10976,HONDA,CR-Z,2011,SEDAN,NÃO,HIBRIDO,15,170000,4.0,AUTOMATICO,FRENTE,02,ESQUERDA,PRETO,4
5959,TOYOTA,CAMRY,2014,SEDAN,SIM,HIBRIDO,25,0,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
6586,TOYOTA,TACOMA,2014,SEDAN,SIM,GASOLINA,4,0,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRATA,12
26657,LEXUS,RX 450,2010,JEEP,NÃO,HIBRIDO,35,0,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
35124,MERCEDES-BENZ,ML 350,2009,JEEP,SIM,DIESEL,30,197277,6.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,10
18189,TOYOTA,PRIUS,2013,HATCHBACK,NÃO,HIBRIDO,15,42000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,8
1568,MERCEDES-BENZ,E 350,2011,COUPE,SIM,DIESEL,35,226251,6.0,AUTOMATICO,TRASEIRA,02,ESQUERDA,PRETO,12
63976,MERCEDES-BENZ,ML 350,2015,JEEP,SIM,GASOLINA,35,39300,6.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
15367,CHEVROLET,MALIBU,2015,SEDAN,SIM,LPG,2,33034,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
62992,HYUNDAI,SONATA,2018,SEDAN,SIM,GASOLINA,2,72913,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
12544,FORD,FOCUS,2013,HATCHBACK,NÃO,GASOLINA,2,215626,4.0,MANUAL,FRENTE,04,ESQUERDA,PRATA,12
23536,HYUNDAI,SANTA FE,2010,JEEP,SIM,DIESEL,2,198474,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
37984,SSANGYONG,ACTYON,2016,JEEP,SIM,DIESEL,16,89298,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
17876,TOYOTA,PRIUS,2010,SEDAN,SIM,HIBRIDO,18,310400,4.0,VARIADO,FRENTE,04,ESQUERDA,BRANCO,6
30734,MERCEDES-BENZ,E 350,2014,SEDAN,SIM,DIESEL,35,200179,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
8154,MITSUBISHI,AIRTREK,2003,JEEP,NÃO,CNG,24,14529,4.0,TIPTRONIC,4x4,04,DIREITA,PRETO,2
3450,TOYOTA,PRIUS,2014,HATCHBACK,SIM,HIBRIDO,15,96072,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,12
1725,TOYOTA,HIGHLANDER,2010,SEDAN,SIM,HIBRIDO,33,226198,6.0,AUTOMATICO,4x4,04,ESQUERDA,VERDE,12
47042,TOYOTA,RAV 4,2018,JEEP,NÃO,GASOLINA,25,15000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,2
1803,HONDA,CR-V,2011,JEEP,SIM,GASOLINA,24,244067,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
1882,CHEVROLET,CRUZE,2017,SEDAN,SIM,GASOLINA,14,119352,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
25299,HYUNDAI,TUCSON,2010,JEEP,SIM,DIESEL,2,111200,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
20385,HONDA,CROSSTOUR,2010,JEEP,SIM,GASOLINA,35,176000,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,8
5959,BMW,316,1995,SEDAN,SIM,GASOLINA,16,294000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,PRETO,4
39201,TOYOTA,CAMRY SE HIBRYD,2015,SEDAN,SIM,HIBRIDO,25,40899,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
7527,MERCEDES-BENZ,GLE 350,2017,JEEP,SIM,GASOLINA,35,55403,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,0
13485,BMW,330,2005,SEDAN,SIM,LPG,3,150000,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,PRETO,8
16932,TOYOTA,PRIUS,2010,SEDAN,NÃO,HIBRIDO,18,376000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,8
3763,FORD,FIESTA,2019,SEDAN,SIM,GASOLINA,16,47736,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
6272,OPEL,COMBO,2000,GOODS WAGON,NÃO,GASOLINA,16,23000,4.0,MANUAL,FRENTE,5,ESQUERDA,VERMELHO,2
20385,MERCEDES-BENZ,ML 350,2006,JEEP,SIM,GASOLINA,35,176000,6.0,AUTOMATICO,4x4,04,ESQUERDA,DOURADO,8
25889,SSANGYONG,REXTON,2012,JEEP,SIM,DIESEL,2,144464,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
11290,LEXUS,RX 450,2016,JEEP,SIM,HIBRIDO,35,59858,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
20385,TOYOTA,CAMRY,2011,SEDAN,SIM,GASOLINA,25,180000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,8
7213,MERCEDES-BENZ,E 290,1996,SEDAN,NÃO,DIESEL,29,150000,5.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,AZUL,4
40456,BMW,428 I,2014,COUPE,SIM,GASOLINA,20,112000,4.0,TIPTRONIC,TRASEIRA,02,ESQUERDA,PRETO,12
13485,TOYOTA,PRIUS,2009,SEDAN,NÃO,HIBRIDO,18,0,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
27911,CHEVROLET,VOLT,2015,HATCHBACK,NÃO,HIBRIDO,14,65000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
32929,TOYOTA,CAMRY,2017,SEDAN,SIM,GASOLINA,25,82000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRATA,0
10932,HONDA,FIT,2013,UNIVERSAL,SIM,HIBRIDO,13,147813,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,MARROM,4
21012,NISSAN,JUKE TURBO,2012,JEEP,NÃO,GASOLINA,16,114483,4.0,TIPTRONIC,4x4,04,ESQUERDA,AZUL,8
25889,HYUNDAI,ELANTRA,2014,SEDAN,SIM,GASOLINA,16,70835,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
39829,BMW,X3,2012,JEEP,SIM,GASOLINA,30,160000,6.0,TIPTRONIC,4x4,04,ESQUERDA,BRANCO,12
17876,HONDA,CIVIC,2013,SEDAN,SIM,HIBRIDO,15,93700,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,6
14583,BMW,X5,2012,JEEP,SIM,DIESEL,3,229966,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
3136,HYUNDAI,SONATA,2011,SEDAN,SIM,GASOLINA,24,262690,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,12
9000,CHEVROLET,CRUZE,2013,SEDAN,NÃO,GASOLINA,14,89000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,8
6899,NISSAN,SKYLINE,2002,SEDAN,SIM,GASOLINA,35,153000,6.0,VARIADO,TRASEIRA,04,DIREITA,PRETO,2
52959,CHEVROLET,IMPALA,2016,SEDAN,SIM,GASOLINA,36,77158,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
20610,HYUNDAI,GENESIS,2009,COUPE,SIM,GASOLINA,2,79482,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
15681,MOSKVICH,400,1953,HATCHBACK,NÃO,GASOLINA,1,250000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,BEGE,0
9408,BMW,X5,2013,JEEP,SIM,DIESEL,3,88829,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
6899,BMW,318,1995,SEDAN,NÃO,GASOLINA,18,18000,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRATA,4
7840,MERCEDES-BENZ,E 320,2002,SEDAN,SIM,DIESEL,32,0,8.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,AZUL,6
39044,KIA,OPTIMA,2017,SEDAN,SIM,DIESEL,17,30098,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
23521,BMW,535,2011,SEDAN,SIM,GASOLINA,3,249600,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,CINZA,12
22200,FORD,FIESTA,2019,SEDAN,NÃO,GASOLINA,16,8200,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,10
2587,KIA,OPTIMA,2012,SEDAN,SIM,GASOLINA,24,125442,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
18503,VOLKSWAGEN,JETTA,2016,SEDAN,NÃO,GASOLINA,14,79000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,BRANCO,6
28909,HYUNDAI,SANTA FE,2013,JEEP,SIM,DIESEL,2,235300,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
94083,TOYOTA,LAND CRUISER,2012,JEEP,SIM,DIESEL,46,195000,8.0,TIPTRONIC,4x4,5,ESQUERDA,PRETO,12
36802,HONDA,CIVIC,2015,SEDAN,SIM,GASOLINA,18,66753,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
27259,CHEVROLET,CAPTIVA,2015,JEEP,SIM,DIESEL,22,50488,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
21326,TOYOTA,PRIUS,2012,SEDAN,SIM,HIBRIDO,18,128000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,6
9565,BMW,X5,2013,JEEP,SIM,GASOLINA,44,125538,8.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,12
10976,TOYOTA,PRIUS,2007,SEDAN,NÃO,HIBRIDO,15,297600,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,8
5018,TOYOTA,CAMRY,2013,SEDAN,SIM,HIBRIDO,25,190549,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
16308,LEXUS,GX 470,2010,JEEP,SIM,GASOLINA,46,357246,8.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,0
30351,HYUNDAI,I40,2016,SEDAN,SIM,DIESEL,17,151511,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
47201,HYUNDAI,TUCSON,2018,JEEP,SIM,DIESEL,17,85610,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
9408,NISSAN,VERSA S,2012,HATCHBACK,NÃO,GASOLINA,18,120000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
32302,TOYOTA,CAMRY,2017,SEDAN,SIM,GASOLINA,25,48600,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
14113,MERCEDES-BENZ,C 200,2006,SEDAN,SIM,GASOLINA,2,142431,4.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,PRETO,6
15681,FORD,FIESTA,2016,SEDAN,NÃO,GASOLINA,16,64163,4.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,6
9408,OPEL,COMBO,2010,GOODS WAGON,NÃO,DIESEL,13,224000,4.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,4
30784,HYUNDAI,H1,2014,MINIVAN,SIM,DIESEL,25,136711,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
15994,MERCEDES-BENZ,E 350,2011,COUPE,SIM,DIESEL,35,170429,6.0,AUTOMATICO,TRASEIRA,02,ESQUERDA,PRATA,12
3136,VOLKSWAGEN,GOLF,1996,HATCHBACK,NÃO,GASOLINA,16,220000,1.0,MANUAL,FRENTE,04,ESQUERDA,PRETO,0
14113,TOYOTA,PRIUS,2012,HATCHBACK,SIM,HIBRIDO,18,156446,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,0
10036,TOYOTA,PRIUS,2008,HATCHBACK,NÃO,HIBRIDO,15,132800,4.0,VARIADO,FRENTE,04,ESQUERDA,VERDE,8
26324,CHEVROLET,ORLANDO,2013,JEEP,SIM,DIESEL,2,132969,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
16935,LEXUS,CT 200H,2015,HATCHBACK,SIM,HIBRIDO,18,94949,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,0
30583,HYUNDAI,H1,2014,MINIVAN,SIM,DIESEL,25,120309,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
22580,TOYOTA,CAMRY,2014,SEDAN,NÃO,GASOLINA,25,48000,6.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
8938,MERCEDES-BENZ,E 350,2010,SEDAN,SIM,DIESEL,35,256914,6.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,12
11604,TOYOTA,PRIUS,2012,HATCHBACK,SIM,HIBRIDO,18,0,4.0,VARIADO,FRENTE,04,ESQUERDA,PRETO,10
29166,MERCEDES-BENZ,C 250,2013,SEDAN,SIM,GASOLINA,18,57956,4.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,CINZA,8
7213,MITSUBISHI,PAJERO,2000,JEEP,SIM,CNG,32,210000,6.0,AUTOMATICO,4x4,04,DIREITA,PRETO,2
23207,NISSAN,JUKE,2015,JEEP,SIM,GASOLINA,16,74000,4.0,TIPTRONIC,4x4,04,ESQUERDA,PRATA,10
16320,HONDA,FIT,2015,HATCHBACK,SIM,GASOLINA,15,111774,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
6272,MERCEDES-BENZ,E 320,1999,SEDAN,SIM,CNG,32,205000,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRATA,6
8781,SUBARU,XV,2014,JEEP,SIM,HIBRIDO,2,270472,4.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,0
9252,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,498815,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,LARANJA,4
8500,TOYOTA,VITZ,2012,HATCHBACK,NÃO,GASOLINA,13,92000,4.0,VARIADO,4x4,04,DIREITA,BRANCO,2
46101,TOYOTA,RAV 4,2019,JEEP,SIM,HIBRIDO,25,20955,4.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,12
3293,TOYOTA,PRIUS,2010,HATCHBACK,SIM,HIBRIDO,18,159382,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
4077,FORD,FUSION,2013,SEDAN,SIM,HIBRIDO,2,320554,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,0
8938,NISSAN,TIIDA,2005,HATCHBACK,NÃO,LPG,15,158000,4.0,VARIADO,FRENTE,04,DIREITA,BRANCO,2
19121,HYUNDAI,ELANTRA,2012,SEDAN,SIM,GASOLINA,16,112243,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
41221,HYUNDAI,SANTA FE,2016,JEEP,SIM,DIESEL,2,163401,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
39201,MERCEDES-BENZ,SPRINTER,2015,MICROBUS,NÃO,DIESEL,22,280000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,BRANCO,2
9252,TOYOTA,AQUA,2013,HATCHBACK,NÃO,HIBRIDO,15,111000,4.0,VARIADO,FRENTE,04,DIREITA,PRATA,8
24775,LEXUS,GX 470,2004,JEEP,SIM,GASOLINA,47,200000,8.0,AUTOMATICO,4x4,04,ESQUERDA,AZUL CLARO,10
12544,BMW,320,2001,SEDAN,NÃO,GASOLINA,22,115000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRETO,4
9408,HONDA,LEGEND FULL,2005,SEDAN,SIM,GASOLINA,35,160000,6.0,AUTOMATICO,4x4,04,DIREITA,AZUL,7
16383,TOYOTA,AQUA,2013,SEDAN,SIM,GASOLINA,15,99600,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AMARELO,4
9722,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,379354,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,LARANJA,4
94083,BMW,X5 M,2015,JEEP,SIM,DIESEL,30,95000,6.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
14113,TOYOTA,AQUA,2012,HATCHBACK,NÃO,HIBRIDO,15,144000,4.0,VARIADO,FRENTE,04,DIREITA,PRATA,8
18033,CHEVROLET,MALIBU,2015,SEDAN,SIM,DIESEL,2,33300,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
22800,TOYOTA,CAMRY,2012,SEDAN,SIM,HIBRIDO,25,98000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,8
57108,HYUNDAI,SANTA FE,2015,JEEP,SIM,DIESEL,22,94595,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
18817,TOYOTA,CAMRY,2018,SEDAN,SIM,HIBRIDO,25,35058,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
5018,HONDA,CIVIC,2013,SEDAN,SIM,HIBRIDO,15,118240,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,0
7213,BMW,525,2000,SEDAN,SIM,GASOLINA,25,190000,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,VERDE,4
12231,TOYOTA,PRIUS,2008,SEDAN,NÃO,HIBRIDO,15,17000,4.0,VARIADO,FRENTE,04,ESQUERDA,VERMELHO,8
4234,UAZ,31514,1985,JEEP,NÃO,GASOLINA,24,1500,4.0,MANUAL,4x4,04,ESQUERDA,BEGE,0
13956,LEXUS,RX 450,2015,JEEP,SIM,HIBRIDO,35,143619,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
2430,HONDA,ACCORD,2015,COUPE,SIM,GASOLINA,24,78475,4.0,AUTOMATICO,FRENTE,02,ESQUERDA,AZUL,12
78403,BMW,650 450 HP,2012,SEDAN,SIM,GASOLINA,44,105000,8.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,BRANCO,12
15367,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,338110,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
14740,TOYOTA,PRIUS,2010,SEDAN,NÃO,HIBRIDO,18,138160,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,8
4077,HYUNDAI,SONATA,2012,SEDAN,SIM,HIBRIDO,24,259934,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,0
4861,TOYOTA,PRIUS,2010,HATCHBACK,SIM,HIBRIDO,18,421546,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
21012,MERCEDES-BENZ,200,2008,SEDAN,NÃO,DIESEL,22,181000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,PRETO,8
19130,MERCEDES-BENZ,GLE 350,2016,JEEP,SIM,GASOLINA,3,49499,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRATA,0
11917,TOYOTA,RAV 4,2013,JEEP,SIM,GASOLINA,25,110019,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
17876,TOYOTA,PRIUS,2011,SEDAN,NÃO,HIBRIDO,18,196000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,1
28830,HYUNDAI,TUCSON,2011,JEEP,SIM,DIESEL,2,83662,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
26657,TOYOTA,CAMRY,2014,SEDAN,SIM,GASOLINA,25,117526,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,10
17249,MERCEDES-BENZ,E 220,2007,SEDAN,NÃO,DIESEL,22,0,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,0
61154,MERCEDES-BENZ,CLS 55 AMG,2013,COUPE,SIM,GASOLINA,47,136000,8.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,16
15872,CHEVROLET,ORLANDO,2012,JEEP,SIM,DIESEL,16,255677,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
10000,MERCEDES-BENZ,ML 320,1999,JEEP,SIM,CNG,35,0,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,2
7840,HONDA,FIT,2004,HATCHBACK,NÃO,GASOLINA,13,177000,4.0,AUTOMATICO,FRENTE,04,DIREITA,AZUL,8
5900,TOYOTA,VITZ,2011,HATCHBACK,NÃO,GASOLINA,13,165000,4.0,AUTOMATICO,4x4,04,DIREITA,PRATA,4
51118,MERCEDES-BENZ,E 400,2016,SEDAN,SIM,GASOLINA,3,46000,8.0,TIPTRONIC,TRASEIRA,02,ESQUERDA,PRETO,12
24148,TOYOTA,PRIUS,2016,SEDAN,NÃO,HIBRIDO,18,92000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
29793,MERCEDES-BENZ,220,2001,SEDAN,SIM,DIESEL,22,300000,4.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,BRANCO,6
19184,TOYOTA,AQUA,2015,HATCHBACK,SIM,HIBRIDO,15,97500,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
9408,TOYOTA,VOXY,2002,MINIVAN,NÃO,GASOLINA,2,11111,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRETO,4
35124,MERCEDES-BENZ,E 350,2011,SEDAN,SIM,GASOLINA,35,129000,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,PRETO,12
12544,HONDA,INSIGHT,2010,HATCHBACK,NÃO,HIBRIDO,13,111867,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,0
17619,HYUNDAI,TUCSON,2011,JEEP,SIM,DIESEL,2,185989,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
26971,TOYOTA,PRIUS,2015,HATCHBACK,SIM,HIBRIDO,18,87000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
14454,HYUNDAI,ELANTRA,2011,SEDAN,SIM,GASOLINA,16,140000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
10349,MITSUBISHI,PAJERO,1997,JEEP,NÃO,LPG,27,219000,4.0,AUTOMATICO,4x4,02,DIREITA,AZUL,2
26030,MERCEDES-BENZ,VITO,2008,MINIVAN,SIM,DIESEL,22,200000,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,DOURADO,4
